block_number,transaction_index,transaction_hash,address,slot,from_value,to_value,chain_id
18732000,37,0x6ddc8c0b89182eed6eb6e12046e24aadb3bff66c859dc4a3d1855d79f95a68da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x91efcc25886ebd22a3f777e6dad7b59ff6d5ca82a1ba537d708a88effe0d5d35,0x0000000000000000000000000000000000000000000000000000000364c72e3d,0x0000000000000000000000000000000000000000000000000000000365381015,1
18732000,40,0x081072a126cbe8c2c75b229c8138f308e6cdf3b9a3996676019a4d6b8e2a7643,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd2cbd1dc2591e9c4a7316123ad6db3a7ced92eb0105cd2fa7f54c16490a06ecd,0x0000000000000000000000000000000000000000000000000000033c3c2f4b66,0x000000000000000000000000000000000000000000000000000003341605ad66,1
18732000,40,0x081072a126cbe8c2c75b229c8138f308e6cdf3b9a3996676019a4d6b8e2a7643,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf85223243c50d530645e33673be3af4a07206c0679c546164ad217d6c3575507,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000826299e00,1
18732000,42,0x6e5e0405cce276e43877de1bfdf7de5211fd3d3ecb4c74ebcc94b5cf78d36b0f,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0ee3f362fc8eb31ea2d988cd99aa98d0c0c19a2cb40939608413266d366b42ad,0x0000000000000000000000000000000000000000000000000000000000000000,0x000000000000000000000000000000000000000000000000000000003b9aca00,1
18732000,42,0x6e5e0405cce276e43877de1bfdf7de5211fd3d3ecb4c74ebcc94b5cf78d36b0f,0xdac17f958d2ee523a2206206994597c13d831ec7,0x1a8a0c2ef73d3936b933c7140e96a62415fe667067b5541141136c03c5550b8d,0x000000000000000000000000000000000000000000000000000000003f07ee1c,0x00000000000000000000000000000000000000000000000000000000036d241c,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x000000000022d473030f116ddee9f6b43ac78ba3,0xb51c8b6417106a6a5ca32fc8eb73bf1a6d48459ee070b940135c9baea6b80976,0x0000000000000000000000000000000000000000000000000000000000000000,0x00000000000100006598d536ffffffffffffffffffffffffffffffffffffffff,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x0800394f6e23dd539929c8b77a3d45c96f76aefc,0x2398af48015a142f22854414a4cb61bb74cd998094dac0619f917cc1f2f83d66,0x00000000000000000000000000000000000000000000ceb0bad9403098e4befe,0x000000000000000000000000000000000000000000006b29fa9436e9df24befe,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x0800394f6e23dd539929c8b77a3d45c96f76aefc,0xf1825c2bc1ea00275d118f4ab213f30cb58a12806a18cdbaed05c01f50364ccf,0x00000000000000000000000000000000000000000015af4324ec63c923ffed99,0x0000000000000000000000000000000000000000001612c9e5316d0fddbfed99,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x0000000000000000000000000000000000000000000000000000000000000000,0x00010000b400b40018fcf632000000000000000000031c70648c6b27c7a0bd19,0x00010000b400b40019fcf62f000000000000000000031c565e53f535afc0cde9,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x0000000000000000000000000000000000000000000000000000000000000001,0x000000000000000000000000000014af33dc7b62b7ef73bc9e5e7b7267e12956,0x000000000000000000000000000014af3434a499842c3f846567c8082da93379,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x0000000000000000000000000000000000000000000000000000000000000021,0x010000000000000009ac02dcfe503dfbd48e901447fff126f6e40c1d6571140b,0x010000000000000009ac04c38640ba120718d85fecfff126583480cd65714843,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x79db69ab1ed51261a9fdc3bf0e6db3fa48b8cc52,0x0000000000000000000000000000000000000000000000000000000000000000,0x000100000100010000fe436d000000000000000000dd6ebdab2576660cae6661,0x000100000100010000fe4314000000000000000000dc733707f5638e333927e5,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x79db69ab1ed51261a9fdc3bf0e6db3fa48b8cc52,0x0000000000000000000000000000000000000000000000000000000000000001,0x0000000000000000000000000000012bc23ca8aae611dcfe5a888b11c3a7e12e,0x0000000000000000000000000000012bc5a5dce48e5a30cb4a11bb3b4d58b443,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0x79db69ab1ed51261a9fdc3bf0e6db3fa48b8cc52,0x0000000000000000000000000000000000000000000000000000000000000008,0x010000013800000000000002aaf43f289705115325ffffcd764f03dc65714813,0x010000013800000000000002aaf4e3a9d7b4af379bffffcd75fba84c65714843,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0cb865ff1951c90111975d77bc75fa8312f25b08bb19b908f6b9c43691ac0caf,0x0000000000000000000000000000000000000000000000e76ef9215e3078c6e1,0x0000000000000000000000000000000000000000000000e7b85d54327d182418,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf1825c2bc1ea00275d118f4ab213f30cb58a12806a18cdbaed05c01f50364ccf,0x00000000000000000000000000000000000000000000000c7e7b67a9c6415210,0x00000000000000000000000000000000000000000000000c351734d579a1f4d9,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0xdac17f958d2ee523a2206206994597c13d831ec7,0x169228ca33ea854d54aa1e506e59ec687f618a41074f5f5de937a0e9c6343e5a,0x000000000000000000000000000000000000000000000000000012f367885d31,0x000000000000000000000000000000000000000000000000000012f0a1a1c0b9,1
18732000,44,0xbf88c821677aca9acda97d58d00394cf3ff44df4a2b8af8bc0454c5af78dec51,0xdac17f958d2ee523a2206206994597c13d831ec7,0x518d63cca39c65c2a4f4a39727380e71f298397ed7f8fa8b721e4200fd4b4311,0x000000000000000000000000000000000000000000000000000000022f30d646,0x00000000000000000000000000000000000000000000000000000004f51772be,1
18732000,45,0x3a850a9e828fd72a5b5bff326f67d220101706581b9527e581928ffc00317dca,0x0eb1cb6d51e89e6b08d64a19ce9eb3f0926d2924,0x9cd796bf5c12137660cabb338bbab4f6e9c2205253a75effb721a036a5a2ab38,0x0000000000000000000000000000000000000000000000000000000000000000,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,1
18732000,45,0x3a850a9e828fd72a5b5bff326f67d220101706581b9527e581928ffc00317dca,0x54e66a8cf6d69fbb5aec7d812d0cfc9fc25f0710,0x0000000000000000000000000000000000000000000000000000000000000002,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000eb1cb6d51e89e6b08d64a19ce9eb3f0926d2924,1
18732000,45,0x3a850a9e828fd72a5b5bff326f67d220101706581b9527e581928ffc00317dca,0x54e66a8cf6d69fbb5aec7d812d0cfc9fc25f0710,0x0000000000000000000000000000000000000000000000000000000000000003,0x0000000000000000000000000000000000000000000000000000000000000000,0x00000000000000000000000011e5e3e4d77c3ae3448aa6e002746ca150bba817,1
18732000,46,0x7c4ed172d6aecf975894338efd77aa85a4232a6139878b7a841a6717f86247c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x75245230289a9f0bf73a6c59aef6651b98b3833a62a3c0bd9ab6b0dec8ed4d8f,0x0000000000000000000000000000000000000000000000c2141d016a48de0188,0x0000000000000000000000000000000000000000000000c220ea2ae3ab4c5988,1
18732000,46,0x7c4ed172d6aecf975894338efd77aa85a4232a6139878b7a841a6717f86247c0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0050c6b2fcdb7e4602e95cbeb4162f563a4d7c10bca724ef606433dd76777741,0x0000000000000000000000000000000000000000000000000000000000000000,0x000000000000000000000000000000000000000000000000000000007bfea76a,1
18732000,46,0x7c4ed172d6aecf975894338efd77aa85a4232a6139878b7a841a6717f86247c0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x35d7fb7665514f774d2c2df607e197eb8674b6e63d2638472758647a2e67406a,0x000000000000000000000000000000000000000000000000000003ef0d03b960,0x000000000000000000000000000000000000000000000000000003ee910511f6,1
18732000,46,0x7c4ed172d6aecf975894338efd77aa85a4232a6139878b7a841a6717f86247c0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xf687fa0afa78f7d1ba2f100aba33368edb2e5a2c480a055744b4ce3bd40b2ab0,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000ccd2979626e5800,1
18732000,47,0xadb6e454b10e271c9d61ebfd5ee99d8e1c57eb0115c99e8951264ed02743a047,0xcd87cc7bf308f4bde3d1a4f7015812445942c86d,0xada7ca51bf0864d411d0aa0fee043219766e76e557c2a48e25d0249772741a92,0x0000000000000000000000000000000000000000000000000000000000000000,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0x000000000022d473030f116ddee9f6b43ac78ba3,0x83a0bd4eb812ec1c8886db3ba65f696796e107673c24843ac3db9ebda998c8fe,0x0000000000000000000000000000000000000000000000000000000000000000,0x00000000000100006598d424ffffffffffffffffffffffffffffffffffffffff,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0x09dcb31fff345cd9a15e39a5e4f18e43f68bfd1c,0x0000000000000000000000000000000000000000000000000000000000000008,0x657148070000000000003b2d1e2cfe21f43a000000000000341498f4b2a1613a,0x657148430000000000003cd76601222c0c8d00000000000032a8c3bbb5f84b95,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0x09dcb31fff345cd9a15e39a5e4f18e43f68bfd1c,0x0000000000000000000000000000000000000000000000000000000000000009,0x000000000000000000000000000000000aef4366500f5efda58562795a8a80ac,0x000000000000000000000000000000000b3370258a81c1473516d1689d653928,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0x09dcb31fff345cd9a15e39a5e4f18e43f68bfd1c,0x000000000000000000000000000000000000000000000000000000000000000a,0x0000000000000000000000000000000005ec938f1cf7867a5ac845b7462aa8d8,0x00000000000000000000000000000000062161c07d697f993bb16e63441db220,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc896724b2fed8eebb9ff6a10f1b1300a10016e77fc1211140d99882f319b0f61,0x000000000000000000000000000000000000000000000000341498f4b2a1613a,0x00000000000000000000000000000000000000000000000032a8c3bbb5f84b95,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0xef754efb26b8da72eb8ef01c42579f95601637b3,0x2aa3dc15f520985eb5c278a5f30889913d5965d7a8f1948fa0ba57f0bb02c155,0x00000000000000000000000000000000000000000000000001ae962146050678,0x0000000000000000000000000000000000000000000000000000000000000000,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0xef754efb26b8da72eb8ef01c42579f95601637b3,0x68ff8a070b2f1c9f8541cbce93f2b90bb1d5ef7449d41b5f25738fa56a6dfa7e,0x00000000000000000000000000000000000000000000000001ae962146050678,0x0000000000000000000000000000000000000000000000000000000000000000,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0xef754efb26b8da72eb8ef01c42579f95601637b3,0xb829562d37d1bdf8068c8d5da4a9ca45b60d57a3dfb1ca7ada3e8ccd0b342e5c,0x00000000000000000000000000000000000000000000000000fe80ee34db135f,0x0000000000000000000000000000000000000000000000000102cf3b56d60184,1
18732000,48,0x68bdbbfc96de7289fb9bc78f061f4bfb6a1405e80725ba3aeec74d0b395d729d,0xef754efb26b8da72eb8ef01c42579f95601637b3,0xf6924c6226b1a456e6b8a920a17884892520d0beedfa8848280da129c3cf6b0f,0x0000000000000000000000000000000000000000000000003b2d1e2cfe21f43a,0x0000000000000000000000000000000000000000000000003cd76601222c0c8d,1
18732000,49,0x2275e7f920513a8610e888314fcbaf5510cea82d65f8ae75d5feb42c0e64ae3b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2922c511234942fb99847c0f13ffe103bee997d76bb914fe727134080b6d57f7,0x0000000000000000000000000000000000000000000000003c276cb0942af9b4,0x0000000000000000000000000000000000000000000000003a67d1f6fb9da110,1
18732000,49,0x2275e7f920513a8610e888314fcbaf5510cea82d65f8ae75d5feb42c0e64ae3b,0xc2b3e8667931efd92ec9742ba0d1854411f6d02d,0x0000000000000000000000000000000000000000000000000000000000000008,0x657147ef00000009f89f6a4621a1553217fe0000000000003c276cb0942af9b4,0x657148430000000a4544e496a2d6fce9c8540000000000003a67d1f6fb9da110,1
18732000,49,0x2275e7f920513a8610e888314fcbaf5510cea82d65f8ae75d5feb42c0e64ae3b,0xc2b3e8667931efd92ec9742ba0d1854411f6d02d,0x0000000000000000000000000000000000000000000000000000000000000009,0x0000000000000000000000000008282288d8e257f9044dc2c811e7244efad0ac,0x0000000000000000000000000008360f0eaa5df907d8fb9d58e83c17090098a4,1
18732000,49,0x2275e7f920513a8610e888314fcbaf5510cea82d65f8ae75d5feb42c0e64ae3b,0xc2b3e8667931efd92ec9742ba0d1854411f6d02d,0x000000000000000000000000000000000000000000000000000000000000000a,0x000000000000000000000000000000000000041ed51abc7f42d6aca9dd1b74ec,0x0000000000000000000000000000000000000420cfdbbfe0712ed317832c8bfc,1
18732000,49,0x2275e7f920513a8610e888314fcbaf5510cea82d65f8ae75d5feb42c0e64ae3b,0xeda2604f283dc4c7c7088597ca1e8e6205939b47,0x2db0fcd209128625ae4017a9015cda1c53a55363bbd0cf7f31c39df68212265d,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0xffffffffffffffffffffffffffffffffffffffffffffb35a85af7eca58484fa9,1
18732000,49,0x2275e7f920513a8610e888314fcbaf5510cea82d65f8ae75d5feb42c0e64ae3b,0xeda2604f283dc4c7c7088597ca1e8e6205939b47,0x7df74816ff8a969650b3e0fd62312dcf5905f405edb84c938e6575183093d896,0x00000000000000000000000000000000000000000009f89f6a4621a1553217fe,0x0000000000000000000000000000000000000000000a4544e496a2d6fce9c854,1
18732000,49,0x2275e7f920513a8610e888314fcbaf5510cea82d65f8ae75d5feb42c0e64ae3b,0xeda2604f283dc4c7c7088597ca1e8e6205939b47,0xe1485aa90663653e10156263facfb59c3c77710988a708ee100a609a0e0ee000,0x000000000000000000000000000000000000000000004ca57a508135a7b7b056,0x0000000000000000000000000000000000000000000000000000000000000000,1
18732000,50,0xbc897ca9b4066e8c477e54b893d8ec7e0f2577e020798cd24e936d3834f4e20e,0xdac17f958d2ee523a2206206994597c13d831ec7,0x860dbbfd3136434394dc6ee28c104fb4a7fcec092b2fcb255831a3bded3fdcc7,0x00000000000000000000000000000000000000000000000000000001e13913c4,0x000000000000000000000000000000000000000000000000000000012e68b5c4,1
18732000,50,0xbc897ca9b4066e8c477e54b893d8ec7e0f2577e020798cd24e936d3834f4e20e,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd6d8aea9506b49fa47b3f46aad02362c3fb8dde125282361d5f65a27e18797a1,0x000000000000000000000000000000000000000000000000000000010c388d00,0x00000000000000000000000000000000000000000000000000000001bf08eb00,1
18732000,56,0x7b3c2365ffabf023b679e16a1bb25f3c58c06f07ad8ac40b6b9bcb5186382a8a,0xdac17f958d2ee523a2206206994597c13d831ec7,0x214b66f9b358ca1fee4574fbc8ba5c3af2c5bd5bdda0cf1f2ab858395ee18a6a,0x000000000000000000000000000000000000000000000000000000000e61dbf2,0x0000000000000000000000000000000000000000000000000000000000000000,1
18732000,56,0x7b3c2365ffabf023b679e16a1bb25f3c58c06f07ad8ac40b6b9bcb5186382a8a,0xdac17f958d2ee523a2206206994597c13d831ec7,0xad267e00b2cb67f758a6a957405ebf5aa397001e1551c16f23c4e5bffed09c1f,0x000000000000000000000000000000000000000000000000000000016908cceb,0x00000000000000000000000000000000000000000000000000000001776aa8dd,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0x000000000022d473030f116ddee9f6b43ac78ba3,0xf757914e664cc614cc1ed6e39c7dbf4869c7cd0d144952da0859faf0fd0ef1ab,0x0000000000000000000000000000000000000000000000000000000000000000,0x00000000000100006598d52dffffffffffffffffffffffffffffffffffffffff,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x0000000000000000000000000000000000000000000000000000000000000000,0x00010000b400b40019fcf62f000000000000000000031c565e53f535afc0cde9,0x00010000b400b40019fcf62f000000000000000000031c56c0f226d08c1158b0,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x0000000000000000000000000000000000000000000000000000000000000002,0x0000000000000000000000000000000000009788890a5860881c87276201cf03,0x00000000000000000000000000000000000097888916f985ebfee8815a2ae950,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0cb865ff1951c90111975d77bc75fa8312f25b08bb19b908f6b9c43691ac0caf,0x0000000000000000000000000000000000000000000000e7b85d54327d182418,0x0000000000000000000000000000000000000000000000e7b74751c9cd013d9f,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8dffe2eb9151e393b474a804ba8c830642e22fe70b00ed0311ef494142c8228f,0x000000000000000000000000000000000000000000000001974e9bc414142bca,0x00000000000000000000000000000000000000000000000198649e2cc42b1243,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,0x50c01a736c5618e072e29ae28ce8ca30d3e3b3091e85194c269c5bacec565efd,0x00000000000000000000000000000000000000000000000000000001503d5325,0x000000000000000000000000000000000000000000000000000000014fbafd80,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,0xa06a4d97b18ee970dc235d10e51f8aad650928a3e5296ca373dc996f9467a573,0x0000000000000000000000000000000000000000000000000000000000000000,0x00000000000000000000000000000000000000000000000000000000008255a5,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xdac17f958d2ee523a2206206994597c13d831ec7,0x169228ca33ea854d54aa1e506e59ec687f618a41074f5f5de937a0e9c6343e5a,0x000000000000000000000000000000000000000000000000000012f0a1a1c0b9,0x000000000000000000000000000000000000000000000000000012f0ac253c9b,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xdac17f958d2ee523a2206206994597c13d831ec7,0x31a42b2f7077d4fd71d60aff6dd8030fd456b2b21e428dc65cd0b0f9b4243fac,0x000000000000000000000000000000000000000000000000000000000a837be2,0x0000000000000000000000000000000000000000000000000000000000000000,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xdac17f958d2ee523a2206206994597c13d831ec7,0x7e69fde0aed1f4e0094dd546e1a6ba3ed2ff6cc33b585626f06e47aa3384deb1,0x000000000000000000000000000000000000000000000000000000000bebc200,0x000000000000000000000000000000000000000000000000000000000168461e,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xe8b977aa5a9303fa94818441d78575e0f697ae72,0x0000000000000000000000000000000000000000000000000000000000000000,0x000100004c004c0025fc805400000000000000000000b02e78c1e2cd90492db8,0x000100004c004c0026fc805000000000000000000000b02695803d2e239b4152,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xe8b977aa5a9303fa94818441d78575e0f697ae72,0x0000000000000000000000000000000000000000000000000000000000000001,0x0000000000000000000000000001651ecd87dc0d026d872d8594c70a05c68f2c,0x0000000000000000000000000001651ef89a3316ce07095d21d8ec66324a5a57,1
18732000,59,0xe3929505f73be6200bcad318d516f6db5269e1ad7772798c5a3279da5f7bc0ce,0xe8b977aa5a9303fa94818441d78575e0f697ae72,0x000000000000000000000000000000000000000000000000000000000000002e,0x010000f4bf00000496aff2119177cedf7697aa067cffeec7422e43ea656ef367,0x010000f4bf00000496eb1e277cd65463a712d7dbc1ffeebf181c0ae665714843,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x000000000022d473030f116ddee9f6b43ac78ba3,0xce1f064e65729734030520230965f335939a56d1b63fa1318a460eea297ec10b,0x0000000000000000000000000000000000000000000000000000000000000000,0x00000000000100006598d512ffffffffffffffffffffffffffffffffffffffff,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x31adda225642a8f4d7e90d4152be6661ab22a5a2,0x040f089329c4dec8163c3faf5ec5beb7c080b0fe00cefd55b9e450b542234509,0x00000000000000000000000000000000000000000001f4f6463fe99f89300ef0,0x00000000000000000000000000000000000000000001f4f96155474c96ae531c,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x31adda225642a8f4d7e90d4152be6661ab22a5a2,0x43704c66508fe51e1f6a8f666dd29881851711bea46f3cd3862ff832bae3597a,0x000000000000000000000000000000000000000000022801211508bb3be160bf,0x000000000000000000000000000000000000000000022894a78bea573ccf0701,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x31adda225642a8f4d7e90d4152be6661ab22a5a2,0x5f05ff733fd875d98936a1eb79ceeecb974122f02589e244dc17de3d1abb4557,0x00000000000000000000000000000000000000000000013deb89551e3e8950b0,0x0000000000000000000000000000000000000000000000a2a15d09519be00000,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x31adda225642a8f4d7e90d4152be6661ab22a5a2,0x8543a2acbc2a6593e0df12a4bf45c20d1c9f7e6e1d97a6bc76887b444e8f141f,0x00000000000000000000000000000000000000000001f4f6463fe99f89300ef0,0x00000000000000000000000000000000000000000001f4f96155474c96ae531c,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x31adda225642a8f4d7e90d4152be6661ab22a5a2,0xbe52b0803c7257349821a89aae29939facb06d9f6ab3f90d0ad5d7e6c7e31214,0x00000000000000000000000000000000000000000000013deb89551e3e8950b0,0x0000000000000000000000000000000000000000000000a2a15d09519be00000,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x31adda225642a8f4d7e90d4152be6661ab22a5a2,0xdc8cf0f36441e3e980c1779dfb773549a6ac23186e9b02232f7d5fd78b3ccd56,0x00000000000000000000000000000000000000000000fa7b231ff4cfc49805db,0x00000000000000000000000000000000000000000000fa7cb0aaa3a64b5727f1,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x0000000000000000000000000000000000000000000000000000000000000000,0x00010002d202d202070309c8000000000000524452ac7485c392755100c33f82,0x00010002d202d202070309c8000000000000524454c6ab66c091f39c3b57435c,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x0000000000000000000000000000000000000000000000000000000000000002,0x00000000000000000000000000000dfafa8cc87a2fe20a2bd4528f8ff3838c64,0x00000000000000000000000000000dfafa8d0d6737d249a12ec578d417a7356b,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0ebb7f885275b109a5085ed321aa01e4a9e93f4f3ecce19a9b5916b2f753f38c,0x0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000015e055df,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f21a62c4538bacf2aabeca410f0fe63151869f172e03c0e00357ba26a341eff,0x00000000000000000000000000000000000000000000000000006c29e935ff85,0x00000000000000000000000000000000000000000000000000006c29d355a9a6,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x390f6178407c9b8e95802b8659e6df8e34c1e3d4f8d6a49e6132bbcdd937b63a,0x0000000000000000000000000000000000000000000002d479321c8592fd1aaa,0x0000000000000000000000000000000000000000000002d47b74be0690cc37d1,1
18732000,60,0x41e3e1dd149068e28262362287ada88b8f112c6a5527c35f64a7ff827d8c0bbe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6c4f041bb765ba8603c861b42d75d4db996e5bb89ea833f49138afe27648462c,0x0000000000000000000000000000000000000000000000087ddfcf69d0798922,0x0000000000000000000000000000000000000000000000087b9d2de8d2aa6bfb,1
